0,0
0.006008,0.006008
0.006013,0.006008
0.009017000000000001,0.009012000000000001
0.009029000000000001,0.009012000000000001
0.012033,0.012016
0.01645,0.012016
0.019454,0.01502
0.019596,0.01502
0.0226,0.018024
0.026345,0.018024
0.029349,0.021028
0.033066,0.021028
0.03607,0.024032
0.040942,0.024032
0.043946,0.027036
0.046494,0.027036
0.049498,0.03004
0.051183,0.03004
0.054187,0.033044
0.057299,0.033044
0.060303,0.036048
0.065231,0.036048
0.06823499999999999,0.039052
0.07055599999999999,0.039052
0.07355999999999999,0.042056
0.078495,0.042056
0.08149899999999999,0.04506
0.081565,0.04506
0.08456900000000001,0.048064
0.089591,0.048064
0.09259500000000001,0.051068
0.095024,0.051068
0.098028,0.05407200000000001
0.102764,0.05407200000000001
0.105768,0.05707600000000001
0.105832,0.05707600000000001
0.108836,0.06008000000000001
0.11403,0.06008000000000001
0.117034,0.063084
0.119598,0.063084
0.122602,0.06608800000000001
0.127034,0.06608800000000001
0.130038,0.069092
0.130097,0.069092
0.133101,0.07209600000000001
0.13847,0.07209600000000001
0.141474,0.07510000000000001
0.14445,0.07510000000000001
0.147454,0.07810400000000001
0.151299,0.07810400000000001
0.154303,0.08110800000000001
0.154367,0.08110800000000001
0.157371,0.08411200000000001
0.162908,0.08411200000000001
0.165912,0.08711600000000001
0.168722,0.08711600000000001
0.171726,0.09012000000000001
0.175579,0.09012000000000001
0.178583,0.09312400000000001
0.178651,0.09312400000000001
0.181655,0.09612800000000001
0.187362,0.09612800000000001
0.190366,0.09913200000000001
0.192992,0.09913200000000001
0.195996,0.102136
0.199717,0.102136
0.202721,0.10514
0.202742,0.10514
0.205746,0.108144
0.213657,0.108144
0.216661,0.111148
0.219409,0.111148
0.222413,0.114152
0.22377,0.114152
0.226774,0.117156
0.226846,0.117156
0.22985,0.12016
0.238143,0.12016
0.241147,0.123164
0.241482,0.123164
0.244486,0.126168
0.248011,0.126168
0.251015,0.129172
0.251125,0.129172
0.254129,0.132176
0.262583,0.132176
0.265587,0.13518
0.269195,0.13518
0.272199,0.138184
0.27227,0.138184
0.275274,0.141188
0.275409,0.141188
0.278413,0.144192
0.287022,0.144192
0.290026,0.147196
0.293462,0.147196
0.296466,0.1502
0.296537,0.1502
0.2995409999999999,0.153204
0.306072,0.153204
0.309076,0.156208
0.311777,0.156208
0.314781,0.159212
0.317734,0.159212
0.320738,0.162216
0.320809,0.162216
0.323813,0.16522
0.330526,0.16522
0.33353,0.168224
0.336562,0.168224
0.339566,0.171228
0.342011,0.171228
0.345015,0.174232
0.345086,0.174232
0.34809,0.177236
0.354972,0.177236
0.357976,0.18024
0.361063,0.18024
0.364067,0.183244
0.366299,0.183244
0.369303,0.186248
0.369375,0.186248
0.372379,0.189252
0.379435,0.189252
0.382439,0.192256
0.3863,0.192256
0.389304,0.19526
0.390478,0.19526
0.393482,0.198264
0.3935,0.198264
0.396504,0.201268
0.405755,0.201268
0.408759,0.204272
0.411523,0.204272
0.414527,0.207276
0.414535,0.207276
0.417539,0.21028
0.417558,0.21028
0.420562,0.213284
0.430187,0.213284
0.433191,0.216288
0.435655,0.216288
0.438659,0.219292
0.438726,0.219292
0.44173,0.222296
0.441846,0.222296
0.44485,0.2253
0.45462,0.2253
0.457624,0.228304
0.459931,0.228304
0.462935,0.231308
0.463005,0.231308
0.466009,0.234312
0.466115,0.234312
0.469119,0.237316
0.479091,0.237316
0.482095,0.24032
0.484211,0.24032
0.487215,0.243324
0.487283,0.243324
0.490287,0.246328
0.490389,0.246328
0.493393,0.249332
0.504794,0.249332
0.507798,0.252336
0.508484,0.252336
0.5114880000000001,0.25534
0.511557,0.25534
0.514561,0.258344
0.514659,0.258344
