0,0
0.012705,0
0.015709,0.003004
0.019329,0.003004
0.022333,0.006008
0.024651,0.006008
0.027655,0.009012000000000001
0.034005,0.009012000000000001
0.037009,0.012016
0.037177,0.012016
0.040181,0.01502
0.045963,0.01502
0.048967,0.018024
0.049349,0.018024
0.052353,0.021028
0.058516,0.021028
0.06152,0.024032
0.06166999999999999,0.024032
0.064674,0.027036
0.070549,0.027036
0.07355299999999999,0.03004
0.07385900000000001,0.03004
0.076863,0.033044
0.08300299999999999,0.033044
0.086007,0.036048
0.089696,0.036048
0.0927,0.039052
0.09512400000000001,0.039052
0.09812800000000001,0.042056
0.100036,0.042056
0.10304,0.04506
0.107571,0.04506
0.110575,0.048064
0.114189,0.048064
0.117193,0.051068
0.11968,0.051068
0.122684,0.05407200000000001
0.124507,0.05407200000000001
0.127511,0.05707600000000001
0.132127,0.05707600000000001
0.135131,0.06008000000000001
0.138864,0.06008000000000001
0.141868,0.063084
0.14418,0.063084
0.147184,0.06608800000000001
0.15346,0.06608800000000001
0.156464,0.069092
0.156636,0.069092
0.15964,0.07209600000000001
0.165455,0.07209600000000001
0.168459,0.07510000000000001
0.168655,0.07510000000000001
0.171659,0.07810400000000001
0.177969,0.07810400000000001
0.180973,0.08110800000000001
0.181097,0.08110800000000001
0.184101,0.08411200000000001
0.189955,0.08411200000000001
0.192959,0.08711600000000001
0.193118,0.08711600000000001
0.196122,0.09012000000000001
0.202438,0.09012000000000001
0.205442,0.09312400000000001
0.205606,0.09312400000000001
0.20861,0.09612800000000001
0.21443,0.09612800000000001
0.217434,0.09913200000000001
0.217613,0.09913200000000001
0.220617,0.102136
0.226994,0.102136
0.229998,0.10514
0.233482,0.10514
0.236486,0.108144
0.238893,0.108144
0.241897,0.111148
0.243761,0.111148
0.246765,0.114152
0.251503,0.114152
0.254507,0.117156
0.258336,0.117156
0.26134,0.12016
0.26351,0.12016
0.266514,0.123164
0.268196,0.123164
0.2712,0.126168
0.275984,0.126168
0.278988,0.129172
0.282823,0.129172
0.285827,0.132176
0.287989,0.132176
0.290993,0.13518
0.2973170000000001,0.13518
0.300321,0.138184
0.300491,0.138184
0.303495,0.141188
0.309285,0.141188
0.312289,0.144192
0.312441,0.144192
0.315445,0.147196
0.321841,0.147196
0.324845,0.1502
0.325047,0.1502
0.328051,0.153204
0.333764,0.153204
0.336768,0.156208
0.336929,0.156208
0.339933,0.159212
0.34638,0.159212
0.349384,0.162216
0.349533,0.162216
0.352537,0.16522
0.358216,0.16522
0.36122,0.168224
0.361477,0.168224
0.364481,0.171228
0.370866,0.171228
0.37387,0.174232
0.377414,0.174232
0.380418,0.177236
0.382714,0.177236
0.385718,0.18024
0.386069,0.18024
0.389073,0.183244
0.39559,0.183244
0.398594,0.186248
0.402156,0.186248
0.40516,0.189252
0.407293,0.189252
0.410297,0.192256
0.416683,0.192256
0.419687,0.19526
0.42032,0.19526
0.423324,0.198264
0.426614,0.198264
0.429618,0.201268
0.4318730000000001,0.201268
0.434877,0.204272
0.441425,0.204272
0.444429,0.207276
0.444876,0.207276
0.44788,0.21028
0.453068,0.21028
0.456072,0.213284
0.45656,0.213284
0.459564,0.216288
0.466209,0.216288
0.469213,0.219292
0.469325,0.219292
0.472329,0.222296
0.477648,0.222296
0.480652,0.2253
0.481035,0.2253
0.484039,0.228304
0.4906780000000001,0.228304
0.493682,0.231308
0.497034,0.231308
0.500038,0.234312
0.502335,0.234312
0.505339,0.237316
0.5055539999999999,0.237316
0.508558,0.24032
0.515261,0.24032
0.518265,0.243324
0.5215069999999999,0.243324
0.5245109999999999,0.246328
0.52681,0.246328
0.529814,0.249332
0.530245,0.249332
0.533249,0.252336
0.539817,0.252336
0.542821,0.25534
0.5459849999999999,0.25534
0.5489889999999999,0.258344
0.551469,0.258344
0.554473,0.261348
0.56115,0.261348
0.564154,0.264352
0.5642739999999999,0.264352
0.5672779999999999,0.267356
0.570577,0.267356
0.573581,0.27036
0.575946,0.27036
0.57895,0.2733640000000001
0.5856190000000001,0.2733640000000001
0.588623,0.276368
0.5887869999999999,0.276368
0.591791,0.279372
0.597244,0.279372
0.600248,0.282376
0.600413,0.282376
0.603417,0.28538
0.610089,0.28538
0.613093,0.288384
0.613326,0.288384
0.61633,0.291388
0.621721,0.291388
0.624725,0.294392
0.624861,0.294392
0.627865,0.297396
0.634684,0.297396
0.637688,0.3004000000000001
0.640857,0.3004000000000001
0.643861,0.303404
0.646188,0.303404
0.649192,0.306408
0.6495299999999999,0.306408
0.6525339999999999,0.309412
0.659141,0.309412
0.662145,0.312416
0.665411,0.312416
0.668415,0.31542
0.670754,0.31542
0.673758,0.318424
0.6739809999999999,0.318424
0.6769849999999999,0.321428
0.683646,0.321428
0.68665,0.3244320000000001
0.689978,0.3244320000000001
0.692982,0.3274360000000001
0.695222,0.3274360000000001
0.698226,0.33044
0.704947,0.33044
0.707951,0.333444
0.708201,0.333444
0.711205,0.336448
0.716529,0.336448
0.719533,0.339452
0.719661,0.339452
0.722665,0.342456
0.729534,0.342456
0.732538,0.34546
0.732691,0.34546
0.735695,0.3484640000000001
0.741024,0.3484640000000001
0.744028,0.3514680000000001
0.744138,0.3514680000000001
0.747142,0.354472
0.754024,0.354472
0.757028,0.357476
0.757171,0.357476
0.760175,0.36048
0.765481,0.36048
0.768485,0.363484
0.768595,0.363484
0.771599,0.366488
0.778493,0.366488
0.781497,0.369492
0.785129,0.369492
0.788133,0.372496
0.78996,0.372496
0.792964,0.3755000000000001
0.793141,0.3755000000000001
0.796145,0.3785040000000001
0.8030680000000001,0.3785040000000001
0.806072,0.381508
0.809622,0.381508
0.812626,0.384512
0.814533,0.384512
0.817537,0.387516
0.817652,0.387516
0.8206560000000001,0.39052
0.827612,0.39052
0.830616,0.393524
0.834104,0.393524
0.837108,0.396528
0.8390029999999999,0.396528
0.8420069999999999,0.3995320000000001
0.8489449999999999,0.3995320000000001
0.851949,0.4025360000000001
0.8520759999999999,0.4025360000000001
0.85508,0.4055400000000001
0.858581,0.4055400000000001
0.861585,0.408544
0.863509,0.408544
0.866513,0.411548
0.873414,0.411548
0.876418,0.414552
0.8766,0.414552
0.8796040000000001,0.417556
0.884866,0.417556
0.88787,0.42056
0.888032,0.42056
0.8910360000000001,0.4235640000000001
0.897892,0.4235640000000001
0.900896,0.4265680000000001
0.904442,0.4265680000000001
0.907446,0.4295720000000001
0.909408,0.4295720000000001
0.912412,0.4325760000000001
0.9125220000000001,0.4325760000000001
0.915526,0.43558
0.922506,0.43558
0.9255100000000001,0.438584
0.928912,0.438584
0.931916,0.441588
0.933918,0.441588
0.936922,0.444592
0.937042,0.444592
0.940046,0.447596
0.947062,0.447596
0.950066,0.4506000000000001
0.953354,0.4506000000000001
0.956358,0.4536040000000001
0.958388,0.4536040000000001
0.961392,0.4566080000000001
0.9683950000000001,0.4566080000000001
0.971399,0.459612
0.971557,0.459612
0.974561,0.462616
0.977797,0.462616
0.980801,0.46562
0.982922,0.46562
0.985926,0.468624
0.992881,0.468624
0.995885,0.471628
0.996113,0.471628
0.999117,0.4746320000000001
1.00209,0.4746320000000001
1.005094,0.4776360000000001
1.007456,0.4776360000000001
1.01046,0.4806400000000001
1.017446,0.4806400000000001
1.02045,0.4836440000000001
1.02059,0.4836440000000001
1.023594,0.486648
1.02883,0.486648
1.031834,0.489652
1.031947,0.489652
1.034951,0.492656
