   0.000000,       0,    0.000000,       0
   0.002932,    1496,    0.015333,    3084
   0.005870,    1495,    0.024606,    1464
   0.008830,    7055,    0.029310,    7592
   0.016052,    7145,    0.036466,      16
   0.019067,    7144,    0.040055,    1747
   0.023794,       1,    0.049270,    1187
   0.032954,    5503,    0.053718,    7588
   0.040115,    7145,    0.061136,    2419
   0.043130,    7144,    0.064548,    1743
   0.050566,     755,    0.073567,    1460
   0.055316,       1,    0.078102,    2214
   0.064171,    7109,    0.085552,    2419
   0.067189,    7108,    0.092469,       7
   0.074612,     751,    0.097967,    1456
   0.079797,       1,    0.102503,    2210
   0.088217,    7109,    0.110144,    1747
   0.091235,    7108,    0.116893,       7
   0.098835,     747,    0.122380,    1452
   0.105087,    5491,    0.126936,    2206
   0.112271,    7109,    0.134637,    1743
   0.115289,    7108,    0.141291,       7
   0.123060,     743,    0.148163,    7573
   0.129141,    5495,    0.151348,    7573
   0.136320,    7109,    0.159068,    1743
   0.139338,    7108,    0.167908,    1441
   0.147540,     739,    0.172560,    7569
   0.153188,    5491,    0.175745,    7569
   0.160314,    7109,    0.183296,    1743
   0.163332,    7108,    0.192503,    1441
   0.171578,     735,    0.196957,    7565
   0.177247,    5447,    0.204334,    2396
   0.184310,    7109,    0.207500,    1743
   0.187328,    7108,    0.216928,    1437
   0.197763,     275,    0.221362,    7561
   0.201240,    5439,    0.228750,    2396
   0.209509,    7144,    0.231873,    2647
   0.215033,     268,    0.241262,    1433
   0.221894,     275,    0.245755,    7557
   0.225217,    5439,    0.253169,    2419
   0.232416,    7109,    0.260175,       7
   0.235434,    7108,    0.265620,    1429
   0.245999,     275,    0.270221,    4137
   0.249255,    5435,    0.277580,    2419
   0.256479,    7109,    0.284527,       7
   0.259497,    7108,    0.290019,    1425
   0.270291,    5436,    0.294622,    4133
   0.273308,    5435,    0.301984,    2419
   0.280551,    7108,    0.308960,       7
   0.287497,     268,    0.315772,    7546
   0.294345,    5436,    0.319035,    4129
   0.297362,    5435,    0.326405,    2419
   0.304957,    7108,    0.333367,       7
   0.314895,     712,    0.340179,    7542
   0.318396,    5456,    0.343398,    2171
   0.321411,    5455,    0.350834,    2419
   0.329089,    7108,    0.359959,    1410
   0.339267,     708,    0.364579,    7538
   0.342442,    5452,    0.372002,    4725
   0.345461,    5451,    0.375245,    2419
   0.353324,    7108,    0.384554,    1410
   0.363479,    5457,    0.388978,    7534
   0.366491,    5448,    0.396412,    4721
   0.369512,    5447,    0.399618,    2419
   0.377540,    7108,    0.408958,    1406
   0.387518,    5441,    0.413378,    7530
   0.390507,    5440,    0.420929,    2419
   0.393506,    5443,    0.427898,       7
   0.401767,    7108,    0.433345,    1402
   0.411486,    5441,    0.437790,    2156
   0.414475,    5440,    0.445334,    2419
   0.417482,    5439,    0.452303,       7
   0.425876,    7108,    0.457680,    1398
   0.435492,    5437,    0.462190,    2152
   0.438503,    5436,    0.469743,    2419
   0.441520,    5435,    0.476649,       7
   0.450102,    7108,    0.482092,    1394
   0.459546,    5436,    0.486598,    2148
   0.462560,    5436,    0.494164,    2419
   0.465577,    5435,    0.501037,       7
   0.474308,    7108,    0.507811,    7515
   0.483593,    5437,    0.510998,    2144
   0.486604,    5436,    0.518577,    2419
   0.489621,    5435,    0.527613,    1383
   0.498540,    7108,    0.532212,    7511
   0.507655,    5435,    0.539758,    4698
   0.510666,    5436,    0.542985,    2419
   0.513683,    5435,    0.552208,    1383
   0.522564,    7108,    0.556611,    7507
   0.531706,    5435,    0.564140,    4694
   0.534723,    5435,    0.567350,    2419
   0.537751,    5427,    0.576609,    1379
   0.546835,    7108,    0.581011,    7503
   0.555771,    5420,    0.588612,    2419
   0.558783,    5424,    0.591720,    2419
   0.561800,    5423,    0.601022,    1375
   0.571062,    7108,    0.605404,    7499
   0.579820,    5421,    0.613032,    2419
   0.582814,    5412,    0.619966,       7
   0.585811,    5411,    0.625423,    1371
   0.599400,     217,    0.629809,    2125
   0.603791,    5409,    0.637438,    2419
   0.606784,    5408,    0.644372,       7
   0.609784,    5407,    0.649759,    1367
   0.624781,    5406,    0.654227,    2121
   0.627799,    5405,    0.661848,    2419
   0.630807,    5404,    0.668705,       7
   0.633825,    5403,    0.675515,    7488
   0.648825,    5402,    0.678700,    7488
   0.651837,    5401,    0.686257,    2419
   0.654843,    5400,    0.693054,       7
   0.657868,    5399,    0.699847,    7484
   0.672871,    5398,    0.703056,    2113
   0.675886,    5397,    0.710660,    2419
   0.678900,    5400,    0.719671,    1352
   0.681922,    5395,    0.724257,    7480
   0.696918,    5400,    0.731810,    2396
   0.699937,    5400,    0.735068,    2419
   0.702944,    5400,    0.744266,    1352
   0.705963,    5391,    0.748670,    7476
   0.720970,    5390,    0.756377,    2419
   0.723985,    5389,    0.759463,    2419
   0.727003,    5392,    0.768668,    1348
   0.730020,    5387,    0.773075,    7472
   0.745021,    5391,    0.780713,    2419
   0.748038,    5391,    0.787597,       7
   0.751047,    5392,    0.793077,    1344
   0.754064,    5391,    0.797486,    2098
   0.769071,    5390,    0.805095,    2419
   0.772086,    5389,    0.811994,       7
   0.775103,    5380,    0.817482,    1340
   0.778099,    5379,    0.821908,    2094
   0.793088,    5375,    0.829498,    2419
   0.796081,    5377,    0.836403,       7
   0.799083,    5376,    0.843213,    7461
   0.802072,    5375,    0.846398,    7461
   0.817079,    5374,    0.853937,    2419
   0.820092,    5373,    0.860730,       7
   0.823108,    5372,    0.867611,    7457
   0.826115,    5371,    0.870796,    7457
   0.841123,    5371,    0.878336,    2419
   0.844141,    5369,    0.887283,    1325
   0.847158,    5371,    0.891938,    7453
   0.850172,    5371,    0.899575,    2396
   0.865173,    5371,    0.902759,    2419
   0.868190,    5371,    0.911878,    1325
   0.871209,    5371,    0.916318,    7449
   0.874216,    5371,    0.923981,    2392
   0.889226,    5370,    0.927164,    2419
   0.892242,    5369,    0.936279,    1321
   0.895259,    5360,    0.940719,    7445
   0.898272,    5359,    0.948472,    2419
   0.913278,    5358,    0.951556,    2419
   0.916297,    5363,    0.960690,    1317
   0.919315,    5359,    0.965283,    2071
   0.922323,    5363,    0.972805,    2419
   0.937329,    5362,    0.979615,       7
   0.940343,    5361,    0.985097,    1313
   0.943360,    5360,    0.989636,    2067
   0.946373,    5359,    0.997151,    2419
   0.961379,    5358,    1.004010,       7
   0.964400,    5357,    1.009492,    1309
   0.967419,    5356,    1.014017,    2063
   0.970430,    5355,    1.021551,    2419
   0.985416,    5346,    1.028416,       7
   0.988415,    5345,    1.035237,    7430
   0.991413,    5344,    1.038427,    2059
   0.994420,    5343,    1.045957,    2396
   1.009422,    5342,    1.052781,       7
   1.012434,    5341,    1.059631,    7426
   1.015451,    5340,    1.067228,    2369
   1.018463,    5339,    1.070363,    2392
   1.033467,    5338,    1.079317,    1294
   1.036484,    5337,    1.083954,    7422
   1.039501,    5336,    1.091670,    2396
   1.042508,    5335,    1.094776,    2395
   1.057513,    5334,    1.103912,    1294
   1.060535,    5341,    1.108289,    7418
   1.063551,    5335,    1.116076,    2392
   1.066564,    5339,    1.119176,    2388
   1.081566,    5335,    1.128323,    1290
   1.084583,    5335,    1.132693,    7414
   1.087602,    5335,    1.140484,    2388
   1.090609,    5335,    1.147255,       7
   1.105614,    5334,    1.152754,    1286
   1.108643,    5333,    1.157344,    2040
   1.111660,    5335,    1.164838,    2353
   1.114671,    5335,    1.171654,       7
   1.129676,    5322,    1.177159,    1282
   1.132688,    5321,    1.181774,    2036
   1.135704,    5320,    1.189207,    2365
   1.138739,    5331,    1.196061,       7
   1.153722,    5318,    1.202821,    7403
   1.156744,    5317,    1.206116,    2032
   1.159761,    5320,    1.213615,    2361
   1.174762,    5320,    1.220458,       7
   1.177766,    5314,    1.227217,    7399
   1.180760,    5313,    1.234887,    2342
   1.183757,    5312,    1.238029,    2365
   1.198750,    5311,    1.247077,    1267
   1.201740,    5310,    1.251613,    7395
   1.204753,    5309,    1.259323,    2369
   1.207775,    5308,    1.262437,    2361
   1.222779,    5307,    1.271672,    1267
   1.225788,    5306,    1.275943,    7391
   1.228805,    5305,    1.283742,    2365
   1.231822,    5304,    1.286844,    2364
   1.246828,    5309,    1.296095,    1263
   1.249835,    5302,    1.300288,    7387
   1.252848,    5301,    1.308150,    2361
   1.255872,    5300,    1.314864,       7
   1.270877,    5301,    1.320464,    1259
   1.273889,    5306,    1.325036,    2013
   1.276905,    5301,    1.332549,    2357
   1.279923,    5304,    1.339193,       7
   1.294923,    5301,    1.344684,    1259
   1.297936,    5302,    1.349458,    2009
   1.300949,    5301,    1.356933,    2353
   1.303973,    5300,    1.363415,       7
   1.318981,    5299,    1.368902,    1259
   1.321990,    5298,    1.373698,    2005
   1.325007,    5289,    1.381275,    2311
   1.328029,    5288,    1.387745,       7
   1.343034,    5301,    1.394798,    7372
   1.346049,    5294,    1.398056,    2001
   1.349062,    5293,    1.405683,    2311
   1.352079,    5292,    1.411980,       7
   1.367082,    5289,    1.419207,    7368
   1.370091,    5282,    1.426992,    2311
   1.373108,    5289,    1.430091,    2334
   1.376113,    5280,    1.436136,       7
   1.391121,    5280,    1.443627,    7364
   1.394142,    5280,    1.451389,    2338
   1.397156,    5280,    1.454496,    2334
   1.400170,    5280,    1.460344,       7
   1.415171,    5280,    1.468004,    7360
   1.418188,    5280,    1.475804,    2334
   1.421207,    5280,    1.478900,    2326
   1.424214,    5280,    1.484509,       7
   1.439229,    5280,    1.492343,    7356
   1.442248,    5280,    1.500205,    2330
   1.445265,    5280,    1.503313,    2322
   1.448276,    5280,    1.510616,    1224
